tag,segment,log10_length,relative_depth,delta_gc,degree,component_size,n_components,depth_x_length,_raw_len,_raw_depth,_gc
sim34_lig_d15,edge_6,4.81178,4.92308,0.01072,0,1,3,23.68874,64830,64.0,0.51701
sim34_lig_d30,edge_1,3.99326,0.33333,0.05209,0,1,4,1.33109,9846,9.0,0.5586
sim34_lig_d30,edge_2,6.70414,1.0,0.0,0,1,4,6.70414,5059881,27.0,0.50651
sim34_lig_d30,edge_3,4.90994,4.14815,0.02666,0,1,4,20.36716,81272,112.0,0.53317
sim34_lig_d30,edge_4,4.81176,4.59259,0.01052,0,1,4,22.09847,64828,124.0,0.51703
sim34_rap_d15,edge_1,6.70411,1.0,0.0,0,1,4,6.70411,5059508,12.0,0.50651
sim34_rap_d15,edge_2,3.99804,0.16667,0.0517,0,1,4,0.66634,9955,2.0,0.55821
sim34_rap_d15,edge_3,4.90994,5.08333,0.02665,0,1,4,24.95887,81272,61.0,0.53316
sim34_rap_d15,edge_4,4.7983,5.83333,0.01143,0,1,4,27.99007,62849,70.0,0.51794
sim34_rap_d30,edge_1,3.99865,0.19231,0.05202,0,1,4,0.76897,9969,5.0,0.55853
sim34_rap_d30,edge_2,6.70414,1.0,0.0,0,1,4,6.70414,5059828,26.0,0.50651
sim34_rap_d30,edge_3,4.79184,5.5,0.01102,0,1,4,26.35511,61921,143.0,0.51753
sim34_rap_d30,edge_4,4.90994,3.84615,0.02666,0,1,4,18.88437,81271,100.0,0.53317
sim35_lig_d15,edge_1,4.17108,1.85714,-0.02763,0,1,3,7.7463,14828,26.0,0.47889
sim35_lig_d15,edge_2,6.69887,1.0,0.0,0,1,3,6.69887,4998873,14.0,0.50652
sim35_lig_d15,edge_3,3.98399,2.92857,0.06341,0,1,3,11.66739,9638,41.0,0.56993
sim35_lig_d30,edge_1,6.69887,1.0,0.0,0,1,3,6.69887,4998903,29.0,0.50653
sim35_lig_d30,edge_2,4.47084,0.89655,-0.02687,0,1,3,4.00834,29569,26.0,0.47966
sim35_lig_d30,edge_3,3.98403,2.37931,0.06345,0,1,3,9.47925,9639,69.0,0.56998
sim35_rap_d15,edge_1,4.46891,2.64286,-0.02759,0,1,4,11.81069,29438,37.0,0.47894
sim35_rap_d15,edge_2,6.69887,1.0,0.0,0,1,4,6.69887,4998867,14.0,0.50653
sim35_rap_d15,edge_3,3.98399,13.35714,0.06341,0,1,4,53.21468,9638,187.0,0.56993
sim35_rap_d15,edge_4,3.71709,0.85714,-0.18617,0,1,4,3.18608,5213,12.0,0.32035
sim35_rap_d30,edge_1,3.98399,12.89286,0.0634,0,1,3,51.36497,9638,361.0,0.56993
sim35_rap_d30,edge_2,4.17108,4.75,-0.0275,0,1,3,19.81264,14828,133.0,0.47903
sim35_rap_d30,edge_3,6.69887,1.0,0.0,0,1,3,6.69887,4998901,28.0,0.50653
sim36_lig_d15,edge_1,6.70722,1.0,0.0,0,1,2,6.70722,5095879,15.0,0.5078
sim36_lig_d15,edge_2,5.1155,0.93333,0.00855,0,1,2,4.77447,130468,14.0,0.51634
sim36_lig_d30,edge_1,5.11549,0.93333,0.0086,0,1,2,4.77445,130463,28.0,0.51638
sim36_lig_d30,edge_2,6.70764,1.0,0.0,0,1,2,6.70764,5100849,30.0,0.50779
sim36_rap_d15,edge_1,6.70761,1.0,0.0,0,1,2,6.70761,5100478,14.0,0.50779
sim36_rap_d15,edge_2,5.11552,1.14286,0.00855,0,1,2,5.84631,130472,16.0,0.51634
sim36_rap_d30,edge_1,6.70674,1.0,0.0,0,1,2,6.70674,5090316,30.0,0.50783
sim36_rap_d30,edge_2,5.11554,0.83333,0.00852,0,1,2,4.26295,130480,25.0,0.51635
sim37_lig_d15,edge_1,6.72515,1.0,0.0,0,1,3,6.72515,5310684,14.0,0.50372
sim37_lig_d15,edge_2,5.03788,0.85714,0.03358,0,1,3,4.31818,109114,12.0,0.53729
sim37_lig_d15,edge_3,4.87095,2.71429,-0.00044,0,1,3,13.22116,74294,38.0,0.50327
sim37_lig_d30,edge_1,6.72513,1.0,0.0,0,1,4,6.72513,5310490,28.0,0.50371
sim37_lig_d30,edge_2,2.96567,2.75,-0.50046,0,1,4,8.1556,924,77.0,0.00325
sim37_lig_d30,edge_3,4.87095,3.0,-0.00044,0,1,4,14.61286,74294,84.0,0.50327
sim37_lig_d30,edge_4,5.03788,1.0,0.03358,0,1,4,5.03788,109114,28.0,0.53729
sim37_rap_d15,edge_1,6.72513,1.0,0.0,0,1,3,6.72513,5310420,14.0,0.5037
sim37_rap_d15,edge_2,5.03788,1.0,0.0336,0,1,3,5.03788,109113,14.0,0.5373
sim37_rap_d15,edge_3,4.87096,3.14286,-0.00043,0,1,3,15.30873,74295,44.0,0.50326
sim37_rap_d30,edge_1,6.72514,1.0,0.0,0,1,4,6.72514,5310498,28.0,0.50371
sim37_rap_d30,edge_2,2.97543,6.42857,-0.0053,0,1,4,19.12778,945,180.0,0.49841
sim37_rap_d30,edge_3,5.03788,1.07143,0.03358,0,1,4,5.39772,109113,30.0,0.53729
sim37_rap_d30,edge_4,4.87095,3.07143,-0.00044,0,1,4,14.96079,74294,86.0,0.50327
sim38_lig_d15,edge_1,6.68418,1.0,0.0,0,1,2,6.68418,4832571,13.0,0.50758
sim38_lig_d15,edge_2,4.98365,4.07692,-0.00755,0,1,2,20.31795,96305,53.0,0.50003
sim38_lig_d30,edge_1,2.85733,0.0,0.09798,0,1,4,0.0,720,0.0,0.60556
sim38_lig_d30,edge_2,4.98376,4.2963,-0.00757,0,1,4,21.41172,96330,116.0,0.50001
sim38_lig_d30,edge_3,6.68421,1.0,0.0,0,1,4,6.68421,4832926,27.0,0.50758
sim38_lig_d30,edge_4,3.94778,3.55556,-0.01451,0,1,4,14.03654,8867,96.0,0.49306
sim38_rap_d15,edge_1,6.68417,1.0,0.0,0,1,3,6.68417,4832512,13.0,0.50758
sim38_rap_d15,edge_2,4.25293,9.53846,-0.01381,0,1,3,40.56637,17903,124.0,0.49377
sim38_rap_d15,edge_3,4.98364,3.61538,-0.00756,0,1,3,18.01779,96304,47.0,0.50002
sim38_rap_d30,edge_1,6.68421,1.0,0.0,0,1,3,6.68421,4832903,26.0,0.50758
sim38_rap_d30,edge_2,4.24871,9.88462,-0.01485,0,1,3,41.99685,17730,257.0,0.49272
sim38_rap_d30,edge_3,4.98365,4.03846,-0.00755,0,1,3,20.12627,96305,105.0,0.50003
sim39_lig_d15,edge_1,4.04214,3.5,0.04024,0,1,5,14.1475,11019,49.0,0.54715
sim39_lig_d15,edge_2,4.47875,0.21429,0.03824,0,1,5,0.95973,30113,3.0,0.54515
sim39_lig_d15,edge_3,5.09084,1.64286,-0.02308,0,1,5,8.36352,123265,23.0,0.48383
sim39_lig_d15,edge_4,6.68927,1.0,0.0,0,1,5,6.68927,4889547,14.0,0.50691
sim39_lig_d15,edge_5,5.25219,0.78571,-0.0154,0,1,5,4.12672,178726,11.0,0.49151
sim39_lig_d30,edge_1,4.04167,3.03571,0.04001,0,1,5,12.26935,11007,85.0,0.54692
sim39_lig_d30,edge_2,5.09084,1.85714,-0.02309,0,1,5,9.45442,123265,52.0,0.48383
sim39_lig_d30,edge_3,6.68927,1.0,0.0,0,1,5,6.68927,4889588,28.0,0.50691
sim39_lig_d30,edge_4,4.95734,2.07143,-0.01589,0,1,5,10.26877,90644,58.0,0.49102
sim39_lig_d30,edge_5,3.93676,3.42857,-0.00778,0,1,5,13.49748,8645,96.0,0.49913
sim39_rap_d15,edge_1,6.68759,1.0,0.0,0,1,7,6.68759,4870644,13.0,0.50685
sim39_rap_d15,edge_2,4.77919,0.53846,0.00957,0,1,7,2.57341,60143,7.0,0.51642
sim39_rap_d15,edge_3,5.09084,2.38462,-0.02302,0,1,7,12.1397,123266,31.0,0.48383
sim39_rap_d15,edge_4,4.23779,9.69231,-0.00771,0,1,7,41.07401,17290,126.0,0.49913
sim39_rap_d15,edge_5,4.04167,12.61538,0.04008,0,1,7,50.98721,11007,164.0,0.54692
sim39_rap_d15,edge_6,4.95734,2.0,-0.01582,0,1,7,9.91469,90645,26.0,0.49103
sim39_rap_d15,edge_7,3.68975,0.92308,-0.00879,0,1,7,3.40593,4895,12.0,0.49806
sim39_rap_d30,edge_1,3.01199,2.11111,-0.00789,0,1,6,6.35865,1028,57.0,0.49903
sim39_rap_d30,edge_2,6.68927,1.0,0.0,0,1,6,6.68927,4889590,27.0,0.50691
sim39_rap_d30,edge_3,4.23779,5.88889,-0.00784,0,1,6,24.9559,17290,159.0,0.49907
sim39_rap_d30,edge_4,4.95734,2.0,-0.01588,0,1,6,9.91468,90644,54.0,0.49103
sim39_rap_d30,edge_5,5.09084,1.77778,-0.02308,0,1,6,9.05039,123266,48.0,0.48383
sim39_rap_d30,edge_6,4.3427,4.11111,0.04024,0,1,6,17.85332,22014,111.0,0.54715
sim40_lig_d15,edge_1,6.67767,1.0,0.0,0,1,2,6.67767,4760678,14.0,0.50819
sim40_lig_d15,edge_2,4.24861,2.0,0.00084,0,1,2,8.49722,17726,28.0,0.50903
sim40_lig_d30,edge_1,6.67769,1.0,0.0,0,1,2,6.67769,4760927,29.0,0.50819
sim40_lig_d30,edge_2,4.24861,1.62069,0.00084,0,1,2,6.88568,17726,47.0,0.50903
sim40_rap_d15,edge_1,6.67766,1.0,0.0,0,1,2,6.67766,4760619,14.0,0.50819
sim40_rap_d15,edge_2,4.253,5.0,2e-05,0,1,2,21.26499,17906,70.0,0.50821
sim40_rap_d30,edge_1,6.67769,1.0,0.0,0,1,2,6.67769,4760911,29.0,0.50819
sim40_rap_d30,edge_2,4.24829,4.34483,-0.0002,0,1,2,18.4581,17713,126.0,0.50799
sim41_lig_d15,edge_1,6.68112,1.0,0.0,0,1,5,6.68112,4798662,14.0,0.51102
sim41_lig_d15,edge_2,4.52256,2.71429,-0.09261,0,1,5,12.27552,33309,38.0,0.41842
sim41_lig_d15,edge_3,3.1758,0.21429,-0.02203,0,1,5,0.68053,1499,3.0,0.48899
sim41_lig_d15,edge_4,2.88309,5.5,0.02694,0,1,5,15.85701,764,77.0,0.53796
sim41_lig_d15,edge_5,4.90368,3.0,0.02637,0,1,5,14.71103,80108,42.0,0.53739
sim41_lig_d30,edge_1,6.67748,1.0,0.0,0,1,3,6.67748,4758611,28.0,0.51106
sim41_lig_d30,edge_2,4.52255,3.57143,-0.09266,0,1,3,16.15196,33308,100.0,0.4184
sim41_lig_d30,edge_3,4.90355,2.78571,0.02635,0,1,3,13.65989,80085,78.0,0.53742
sim41_rap_d15,edge_1,6.67748,1.0,0.0,0,1,3,6.67748,4758630,13.0,0.51106
sim41_rap_d15,edge_2,4.52256,3.76923,-0.09264,0,1,3,17.04658,33309,49.0,0.41842
sim41_rap_d15,edge_3,4.90355,3.53846,0.02636,0,1,3,17.35103,80085,46.0,0.53742
sim41_rap_d30,edge_1,6.67748,1.0,0.0,0,1,3,6.67748,4758621,27.0,0.51106
sim41_rap_d30,edge_2,4.52256,3.85185,-0.09265,0,1,3,17.42024,33309,104.0,0.41842
sim41_rap_d30,edge_3,4.90355,3.25926,0.02635,0,1,3,15.98194,80085,88.0,0.53742
sim42_lig_d15,edge_1,6.68305,1.0,0.0,0,1,2,6.68305,4820011,15.0,0.51035
sim42_lig_d15,edge_2,4.4072,1.86667,-0.07827,1,2,2,8.22678,25539,28.0,0.43208
sim42_lig_d15,edge_3,4.80366,0.93333,-0.01853,1,2,2,4.48342,63630,14.0,0.49183
sim42_lig_d30,edge_1,6.68308,1.0,0.0,0,1,2,6.68308,4820331,29.0,0.51035
sim42_lig_d30,edge_2,4.4072,1.93103,-0.07823,1,2,2,8.51046,25539,56.0,0.43212
sim42_lig_d30,edge_3,4.80366,1.03448,-0.01852,1,2,2,4.96931,63630,30.0,0.49183
sim42_rap_d15,edge_1,6.68307,1.0,0.0,0,1,2,6.68307,4820215,14.0,0.51038
sim42_rap_d15,edge_2,4.95019,1.28571,-0.03566,0,1,2,6.36453,89164,18.0,0.47472
sim42_rap_d30,edge_1,6.68308,1.0,0.0,0,1,2,6.68308,4820322,29.0,0.51035
sim42_rap_d30,edge_2,4.80368,1.17241,-0.01852,1,2,2,5.6319,63632,34.0,0.49183
sim42_rap_d30,edge_3,4.4071,1.89655,-0.07832,1,2,2,8.3583,25533,55.0,0.43203
sim43_lig_d15,edge_1,6.66889,1.0,0.0,1,2,7,6.66889,4665419,13.0,0.51023
sim43_lig_d15,edge_2,5.32928,1.0,-0.00063,1,2,7,5.32928,213440,13.0,0.5096
sim43_lig_d15,edge_3,3.67688,0.07692,-0.00939,0,1,7,0.28284,4752,1.0,0.50084
sim43_lig_d15,edge_4,3.67879,0.07692,-0.0095,0,1,7,0.28298,4773,1.0,0.50073
sim43_lig_d15,edge_5,3.91986,0.07692,0.02014,0,1,7,0.30153,8315,1.0,0.53037
sim43_lig_d15,edge_6,3.03141,5.0,-0.01162,0,1,7,15.15704,1075,65.0,0.4986
sim43_lig_d15,edge_7,5.14754,1.84615,-0.00436,0,1,7,9.50315,140456,24.0,0.50587
sim43_lig_d15,edge_8,4.81197,5.15385,0.0119,0,1,7,24.80015,64859,67.0,0.52213
sim43_lig_d30,edge_1,6.68804,1.0,0.0,0,1,4,6.68804,4875678,27.0,0.51022
sim43_lig_d30,edge_2,2.72181,3.44444,-0.01496,0,1,4,9.37513,527,93.0,0.49526
sim43_lig_d30,edge_3,4.80943,4.81481,0.01148,0,1,4,23.15649,64480,130.0,0.5217
sim43_lig_d30,edge_4,5.14755,2.14815,-0.00435,0,1,4,11.05769,140458,58.0,0.50587
sim43_rap_d15,edge_1,3.80665,0.07692,-0.02059,0,1,5,0.29282,6407,1.0,0.48962
sim43_rap_d15,edge_2,4.02833,1.76923,-0.01789,0,1,5,7.12704,10674,23.0,0.49232
sim43_rap_d15,edge_3,6.68803,1.0,0.0,0,1,5,6.68803,4875650,13.0,0.51021
sim43_rap_d15,edge_4,5.13411,2.15385,-0.00404,0,1,5,11.05808,136178,28.0,0.50617
sim43_rap_d15,edge_5,4.81197,5.38462,0.01192,0,1,5,25.91061,64859,70.0,0.52213
sim43_rap_d30,edge_1,6.68803,1.0,0.0,0,1,4,6.68803,4875669,27.0,0.51022
sim43_rap_d30,edge_2,2.85914,3.7037,-0.00676,0,1,4,10.5894,723,100.0,0.50346
sim43_rap_d30,edge_3,5.14755,2.07407,-0.00435,0,1,4,10.67641,140460,56.0,0.50587
sim43_rap_d30,edge_4,4.81197,4.7037,0.01191,0,1,4,22.63408,64859,127.0,0.52213
sim44_lig_d15,edge_1,3.99379,3.85714,0.05303,2,3,3,15.40461,9858,54.0,0.55884
sim44_lig_d15,edge_2,4.71367,1.0,0.05037,1,3,3,4.71367,51721,14.0,0.55618
sim44_lig_d15,edge_3,6.69745,1.0,0.0,1,3,3,6.69745,4982523,14.0,0.50581
sim44_lig_d15,edge_4,5.31611,0.92857,-0.03622,0,1,3,4.93639,207066,13.0,0.46958
sim44_lig_d15,edge_5,4.79199,3.07143,0.00621,0,1,3,14.71826,61943,43.0,0.51202
sim44_lig_d30,edge_1,3.99896,0.17241,0.05201,0,1,4,0.68948,9976,5.0,0.55854
sim44_lig_d30,edge_2,6.70367,1.0,0.0,0,1,4,6.70367,5054399,29.0,0.50653
sim44_lig_d30,edge_3,5.31614,0.96552,-0.03697,0,1,4,5.13283,207082,28.0,0.46956
sim44_lig_d30,edge_4,4.79197,2.82759,0.00547,0,1,4,13.54971,61940,82.0,0.512
sim44_rap_d15,edge_1,3.99313,0.14286,0.05234,0,1,4,0.57045,9843,2.0,0.55887
sim44_rap_d15,edge_2,6.70364,1.0,0.0,0,1,4,6.70364,5054097,14.0,0.50653
sim44_rap_d15,edge_3,5.3161,1.0,-0.03702,0,1,4,5.3161,207060,14.0,0.46952
sim44_rap_d15,edge_4,4.79198,3.28571,0.00547,0,1,4,15.74507,61941,46.0,0.512
sim44_rap_d30,edge_1,3.999,0.14286,0.05196,0,1,4,0.57129,9977,4.0,0.55848
sim44_rap_d30,edge_2,6.70367,1.0,0.0,0,1,4,6.70367,5054408,28.0,0.50653
sim44_rap_d30,edge_3,5.31613,1.07143,-0.03698,0,1,4,5.69585,207075,30.0,0.46954
sim44_rap_d30,edge_4,4.79199,2.89286,0.00548,0,1,4,13.86253,61942,81.0,0.51201
sim45_lig_d15,edge_1,6.69887,1.0,0.0,0,1,4,6.69887,4998846,13.0,0.50652
sim45_lig_d15,edge_2,4.9974,4.61538,-0.02848,0,1,4,23.06492,99403,60.0,0.47803
sim45_lig_d15,edge_3,4.00264,1.76923,0.04412,0,1,4,7.0816,10061,23.0,0.55064
sim45_lig_d15,edge_4,4.52925,3.61538,-0.09024,0,1,4,16.37498,33826,47.0,0.41628
sim45_lig_d30,edge_1,6.69888,1.0,0.0,0,1,3,6.69888,4998918,27.0,0.50653
sim45_lig_d30,edge_2,4.9974,4.18519,-0.02849,0,1,3,20.91504,99403,113.0,0.47804
sim45_lig_d30,edge_3,4.52925,2.92593,-0.09026,0,1,3,13.25225,33826,79.0,0.41628
sim45_rap_d15,edge_1,4.9974,4.30769,-0.02848,0,1,6,21.52728,99404,56.0,0.47804
sim45_rap_d15,edge_2,6.69888,1.0,0.0,0,1,6,6.69888,4998921,13.0,0.50652
sim45_rap_d15,edge_3,4.31471,0.30769,-0.02541,0,1,6,1.3276,20640,4.0,0.4811
sim45_rap_d15,edge_4,4.05645,0.61538,0.15672,0,1,6,2.49628,11388,8.0,0.66324
sim45_rap_d15,edge_5,4.52925,4.84615,-0.09024,0,1,6,21.94945,33826,63.0,0.41628
sim45_rap_d15,edge_6,4.29822,4.38462,0.04484,0,1,6,18.84604,19871,57.0,0.55136
sim45_rap_d30,edge_1,6.70722,1.0,0.0,0,1,4,6.70722,5095901,26.0,0.50674
sim45_rap_d30,edge_2,4.9974,4.46154,-0.0287,0,1,4,22.29609,99403,116.0,0.47804
sim45_rap_d30,edge_3,4.52925,4.38462,-0.09047,0,1,4,19.85902,33826,114.0,0.41628
sim45_rap_d30,edge_4,4.29117,5.07692,0.0406,0,1,4,21.78593,19551,132.0,0.54734
sim46_lig_d15,edge_1,6.70583,1.0,0.0,0,1,2,6.70583,5079624,14.0,0.50787
sim46_lig_d15,edge_2,4.67482,5.85714,0.002,0,1,2,27.38106,47295,82.0,0.50986
sim46_lig_d30,edge_1,6.70585,1.0,0.0,0,1,2,6.70585,5079820,29.0,0.50787
sim46_lig_d30,edge_2,4.67481,4.17241,0.00199,0,1,2,19.50523,47294,121.0,0.50985
sim46_rap_d15,edge_1,6.70672,1.0,0.0,0,1,2,6.70672,5089987,14.0,0.50782
sim46_rap_d15,edge_2,4.67481,4.35714,0.00203,0,1,2,20.3688,47294,61.0,0.50985
sim46_rap_d30,edge_1,6.70675,1.0,0.0,0,1,2,6.70675,5090343,28.0,0.50782
sim46_rap_d30,edge_2,4.67482,5.25,0.00204,0,1,2,24.54278,47295,147.0,0.50986
sim47_lig_d15,edge_1,5.2409,0.21429,-0.05832,0,1,3,1.12305,174140,3.0,0.44539
sim47_lig_d15,edge_2,6.72615,1.0,0.0,0,1,3,6.72615,5322924,14.0,0.50371
sim47_lig_d15,edge_3,5.17362,1.0,-0.00304,0,1,3,5.17362,149150,14.0,0.50067
sim47_lig_d30,edge_1,6.72615,1.0,0.0,0,1,3,6.72615,5322959,29.0,0.50372
sim47_lig_d30,edge_2,5.17363,0.96552,-0.00305,0,1,3,4.99523,149152,28.0,0.50067
sim47_lig_d30,edge_3,4.82921,3.10345,-0.05903,0,1,3,14.98721,67486,90.0,0.44468
sim47_rap_d15,edge_1,6.72615,1.0,0.0,0,1,5,6.72615,5322936,14.0,0.5037
sim47_rap_d15,edge_2,4.28244,0.07143,0.01707,0,1,5,0.30589,19162,1.0,0.52077
sim47_rap_d15,edge_3,4.34366,0.85714,0.01295,0,1,5,3.72314,22063,12.0,0.51666
sim47_rap_d15,edge_4,4.82922,3.07143,-0.05901,0,1,5,14.8326,67487,43.0,0.44469
sim47_rap_d15,edge_5,5.17363,0.85714,-0.00304,0,1,5,4.43454,149152,12.0,0.50066
sim47_rap_d30,edge_1,4.12853,0.34483,-0.02573,0,1,6,1.42363,13444,10.0,0.47798
sim47_rap_d30,edge_2,4.12856,0.03448,-0.02577,0,1,6,0.14236,13445,1.0,0.47795
sim47_rap_d30,edge_3,5.17363,0.96552,-0.00304,0,1,6,4.99523,149152,28.0,0.50067
sim47_rap_d30,edge_4,6.72615,1.0,0.0,0,1,6,6.72615,5322973,29.0,0.50371
sim47_rap_d30,edge_5,2.9154,3.62069,-0.02133,0,1,6,10.55576,823,105.0,0.48238
sim47_rap_d30,edge_6,4.82921,3.13793,-0.05903,0,1,6,15.15374,67486,91.0,0.44468
sim48_lig_d15,edge_1,6.68369,1.0,0.0,0,1,3,6.68369,4827141,14.0,0.50758
sim48_lig_d15,edge_2,4.97925,2.0,-0.03242,0,1,3,9.9585,95335,28.0,0.47516
sim48_lig_d15,edge_3,3.96614,3.07143,0.00334,0,1,3,12.18172,9250,43.0,0.51092
sim48_lig_d30,edge_1,6.68372,1.0,0.0,0,1,3,6.68372,4827504,29.0,0.50758
sim48_lig_d30,edge_2,3.96614,2.24138,0.00334,0,1,3,8.88963,9250,65.0,0.51092
sim48_lig_d30,edge_3,4.97926,2.03448,-0.03241,0,1,3,10.13022,95337,59.0,0.47517
sim48_rap_d15,edge_1,6.6837,1.0,0.0,0,1,3,6.6837,4827209,13.0,0.50758
sim48_rap_d15,edge_2,4.09342,14.15385,0.00839,0,1,3,57.93766,12400,184.0,0.51597
sim48_rap_d15,edge_3,4.97925,2.23077,-0.03241,0,1,3,11.10756,95335,29.0,0.47517
sim48_rap_d30,edge_1,6.68372,1.0,0.0,0,1,3,6.68372,4827494,27.0,0.50758
sim48_rap_d30,edge_2,4.97926,2.11111,-0.03242,0,1,3,10.51176,95336,57.0,0.47516
sim48_rap_d30,edge_3,3.96609,15.92593,0.00318,0,1,3,63.16373,9249,430.0,0.51076
sim49_lig_d15,edge_1,5.32363,0.84615,0.00997,0,1,5,4.50461,210682,11.0,0.51685
sim49_lig_d15,edge_2,4.27221,6.69231,-0.07501,1,2,5,28.59096,18716,87.0,0.43188
sim49_lig_d15,edge_3,4.20303,12.69231,-0.07224,1,2,5,53.34619,15960,165.0,0.43465
sim49_lig_d15,edge_4,6.68882,1.0,0.0,0,1,5,6.68882,4884485,13.0,0.50689
sim49_lig_d15,edge_5,4.07397,3.61538,0.02942,0,1,5,14.72899,11857,47.0,0.53631
sim49_lig_d15,edge_6,4.71163,5.46154,-0.04316,0,1,5,25.73275,51479,71.0,0.46372
sim49_lig_d30,edge_1,5.32351,1.03704,0.00992,0,1,5,5.52067,210624,28.0,0.51682
sim49_lig_d30,edge_2,4.28258,5.11111,-0.07477,1,2,5,21.88873,19168,138.0,0.43213
sim49_lig_d30,edge_3,4.71163,5.48148,-0.04317,0,1,5,25.82671,51479,148.0,0.46372
sim49_lig_d30,edge_4,6.68882,1.0,0.0,0,1,5,6.68882,4884451,27.0,0.5069
sim49_lig_d30,edge_5,4.07397,5.11111,0.02941,0,1,5,20.82254,11857,138.0,0.53631
sim49_lig_d30,edge_6,4.20325,11.40741,-0.07222,1,2,5,47.94819,15968,308.0,0.43468
sim49_rap_d15,edge_1,5.32354,1.0,0.00995,0,1,5,5.32354,210639,13.0,0.51684
sim49_rap_d15,edge_2,4.71163,6.61538,-0.04317,0,1,5,31.16925,51479,86.0,0.46372
sim49_rap_d15,edge_3,6.68882,1.0,0.0,0,1,5,6.68882,4884485,13.0,0.50689
sim49_rap_d15,edge_4,4.36616,7.0,0.0284,0,1,5,30.56313,23236,91.0,0.53529
sim49_rap_d15,edge_5,4.20232,11.53846,-0.07241,1,2,5,48.48836,15934,150.0,0.43448
sim49_rap_d15,edge_6,4.27221,6.0,-0.07501,1,2,5,25.63328,18716,78.0,0.43188
sim49_rap_d30,edge_1,4.07397,19.61538,0.02941,0,1,5,79.91258,11857,510.0,0.53631
sim49_rap_d30,edge_2,4.20093,11.34615,-0.0726,1,2,5,47.66443,15883,295.0,0.4343
sim49_rap_d30,edge_3,5.3235,1.0,0.00992,0,1,5,5.3235,210621,26.0,0.51682
sim49_rap_d30,edge_4,4.27351,5.03846,-0.07482,1,2,5,21.53192,18772,131.0,0.43208
sim49_rap_d30,edge_5,6.68881,1.0,0.0,0,1,5,6.68881,4884439,26.0,0.5069
sim49_rap_d30,edge_6,4.71163,6.42308,-0.04317,0,1,5,30.26316,51479,167.0,0.46372
sim50_lig_d15,edge_1,6.67766,1.0,0.0,0,1,3,6.67766,4760570,14.0,0.50819
sim50_lig_d15,edge_2,4.65208,1.71429,-0.03931,0,1,3,7.975,44883,24.0,0.46889
sim50_lig_d15,edge_3,5.34286,2.0,0.0241,0,1,3,10.68573,220223,28.0,0.5323
sim50_lig_d30,edge_1,6.67769,1.0,0.0,0,1,3,6.67769,4760907,28.0,0.50819
sim50_lig_d30,edge_2,5.34287,2.07143,0.02411,0,1,3,11.06737,220226,58.0,0.5323
sim50_lig_d30,edge_3,4.65209,1.85714,-0.03929,0,1,3,8.6396,44884,52.0,0.4689
sim50_rap_d15,edge_1,6.67767,1.0,0.0,0,1,3,6.67767,4760650,13.0,0.50819
sim50_rap_d15,edge_2,5.34286,2.23077,0.0241,0,1,3,11.91869,220223,29.0,0.5323
sim50_rap_d15,edge_3,4.65209,2.0,-0.03927,0,1,3,9.30418,44884,26.0,0.46892
sim50_rap_d30,edge_1,6.67769,1.0,0.0,0,1,3,6.67769,4760888,27.0,0.50819
sim50_rap_d30,edge_2,4.65209,2.33333,-0.03925,0,1,3,10.85488,44884,63.0,0.46894
sim50_rap_d30,edge_3,5.34286,2.25926,0.02411,0,1,3,12.07092,220224,61.0,0.53229
