tag,segment,log10_length,relative_depth,delta_gc,degree,component_size,n_components,depth_x_length,_raw_len,_raw_depth,_gc
sim06_lig_d30,edge_15,3.65677,0.82143,0.02138,2,23,4,3.00377,4537,23.0,0.52898
sim06_lig_d30,edge_16,3.87111,1.14286,-0.02845,3,23,4,4.42412,7432,32.0,0.47914
sim06_lig_d30,edge_17,5.97914,1.03571,-0.0019,1,23,4,6.19268,953111,29.0,0.5057
sim06_lig_d30,edge_18,3.49108,0.67857,0.07052,3,23,4,2.36895,3098,19.0,0.57811
sim06_lig_d30,edge_19,2.79029,0.35714,0.11153,2,23,4,0.99653,617,10.0,0.61912
sim06_lig_d30,edge_20,2.78176,0.71429,-0.06628,2,23,4,1.98697,605,20.0,0.44132
sim06_lig_d30,edge_21,3.58092,0.32143,-0.01049,0,1,4,1.15101,3810,9.0,0.49711
sim06_lig_d30,edge_22,3.67879,0.60714,-0.023,1,23,4,2.23355,4773,17.0,0.4846
sim06_lig_d30,edge_23,4.24042,3.46429,0.10194,0,1,4,14.69004,17395,97.0,0.60954
sim06_lig_d30,edge_24,5.80365,1.0,0.00153,4,23,4,5.80365,636278,28.0,0.50913
sim06_lig_d30,edge_25,3.73127,0.67857,-0.09171,2,23,4,2.53193,5386,19.0,0.41589
sim06_lig_d30,edge_26,4.90038,4.25,-0.03526,0,1,4,20.82661,79502,119.0,0.47234
sim06_rap_d15,edge_1,2.82737,18.64286,-0.00596,6,16,5,52.71024,672,261.0,0.50149
sim06_rap_d15,edge_2,2.79099,11.64286,0.04595,3,16,5,32.49508,618,163.0,0.5534
sim06_rap_d15,edge_3,2.83378,4.64286,-0.01185,5,16,5,13.15686,682,65.0,0.4956
sim06_rap_d15,edge_4,5.33353,1.0,0.00686,2,16,5,5.33353,215543,14.0,0.51432
sim06_rap_d15,edge_5,5.6783,1.07143,-0.00109,3,16,5,6.0839,476765,15.0,0.50636
sim06_rap_d15,edge_6,3.12483,1.5,-0.02358,3,16,5,4.68725,1333,21.0,0.48387
sim06_rap_d15,edge_7,5.85574,1.0,0.00101,1,16,5,5.85574,717365,14.0,0.50846
sim06_rap_d15,edge_8,5.6177,0.92857,0.00869,3,16,5,5.21643,414664,13.0,0.51614
sim06_rap_d15,edge_9,6.10828,1.0,0.00117,2,16,5,6.10828,1283162,14.0,0.50862
sim06_rap_d15,edge_10,3.63859,1.5,0.0053,2,16,5,5.45788,4351,21.0,0.51276
sim06_rap_d15,edge_11,3.56949,0.28571,0.07595,0,1,5,1.01985,3711,4.0,0.5834
sim06_rap_d15,edge_12,4.87785,1.28571,0.01867,2,16,5,6.27152,75483,18.0,0.52612
sim06_rap_d15,edge_13,5.44909,1.07143,-0.01417,3,16,5,5.83832,281251,15.0,0.49328
sim06_rap_d15,edge_14,5.94359,1.07143,-0.00375,1,16,5,6.36813,878197,15.0,0.5037
sim06_rap_d15,edge_15,3.58081,0.14286,-0.01021,0,1,5,0.51154,3809,2.0,0.49724
sim06_rap_d15,edge_16,3.49332,1.64286,-0.02511,2,16,5,5.73902,3114,23.0,0.48234
sim06_rap_d15,edge_17,4.90039,3.85714,-0.0351,0,1,5,18.90152,79505,54.0,0.47235
sim06_rap_d15,edge_18,3.47114,13.42857,0.00995,2,16,5,46.61252,2959,188.0,0.5174
sim06_rap_d15,edge_19,5.80362,1.0,0.00168,4,16,5,5.80362,636244,14.0,0.50913
sim06_rap_d15,edge_20,3.93887,10.64286,0.10208,0,1,5,41.92083,8687,149.0,0.60953
sim06_rap_d30,edge_1,3.09377,2.89286,-0.00754,4,16,4,8.94984,1241,81.0,0.49879
sim06_rap_d30,edge_2,2.97497,70.17857,0.04028,7,16,4,208.77928,944,1965.0,0.54661
sim06_rap_d30,edge_3,2.97359,25.71429,0.02396,4,16,4,76.46373,941,720.0,0.53029
sim06_rap_d30,edge_4,3.1089,14.78571,0.00962,2,16,4,45.96735,1285,414.0,0.51595
sim06_rap_d30,edge_5,2.80414,14.25,0.01329,3,16,4,39.95899,637,399.0,0.51962
sim06_rap_d30,edge_6,3.29403,0.67857,0.00078,2,16,4,2.23523,1968,19.0,0.50711
sim06_rap_d30,edge_7,5.33447,1.03571,0.0079,2,16,4,5.52499,216008,29.0,0.51424
sim06_rap_d30,edge_8,3.4615,0.21429,-0.00599,2,16,4,0.74175,2894,6.0,0.50035
sim06_rap_d30,edge_9,6.56468,1.0,-0.00048,2,16,4,6.56468,3670098,28.0,0.50585
sim06_rap_d30,edge_10,5.62237,0.96429,0.01052,2,16,4,5.42157,419153,27.0,0.51685
sim06_rap_d30,edge_11,2.78675,0.07143,0.11295,2,16,4,0.19905,612,2.0,0.61928
sim06_rap_d30,edge_12,3.86552,0.28571,-0.02862,3,16,4,1.10443,7337,8.0,0.47772
sim06_rap_d30,edge_13,4.87766,1.07143,0.01994,2,16,4,5.22606,75450,30.0,0.52627
sim06_rap_d30,edge_14,3.67642,2.96429,-0.01992,2,16,4,10.89796,4747,83.0,0.48641
sim06_rap_d30,edge_15,3.58092,0.14286,-0.00922,0,1,4,0.51156,3810,4.0,0.49711
sim06_rap_d30,edge_16,5.80365,1.0,0.0028,4,16,4,5.80365,636277,28.0,0.50913
sim06_rap_d30,edge_17,3.4929,3.42857,0.07355,3,16,4,11.97566,3111,96.0,0.57988
sim06_rap_d30,edge_18,4.23987,4.5,0.10329,0,1,4,19.07944,17373,126.0,0.60962
sim06_rap_d30,edge_19,4.90038,3.96429,-0.034,0,1,4,19.42652,79503,111.0,0.47233
sim07_lig_d15,edge_1,3.77327,0.42857,-0.17108,0,1,13,1.61712,5933,6.0,0.33322
sim07_lig_d15,edge_2,5.28584,1.0,-0.01113,4,6,13,5.28584,193126,14.0,0.49318
sim07_lig_d15,edge_3,5.98998,0.92857,0.00118,3,6,13,5.56212,977182,13.0,0.50548
sim07_lig_d15,edge_4,2.73078,1.0,-0.01174,0,1,13,2.73078,538,14.0,0.49257
sim07_lig_d15,edge_5,2.95376,1.78571,0.15977,0,1,13,5.27457,899,25.0,0.66407
sim07_lig_d15,edge_6,3.63518,0.35714,-0.10379,0,1,13,1.29828,4317,5.0,0.40051
sim07_lig_d15,edge_7,3.70209,0.28571,-0.10081,0,1,13,1.05774,5036,4.0,0.40349
sim07_lig_d15,edge_8,3.66633,0.28571,-0.16752,0,1,13,1.04752,4638,4.0,0.33678
sim07_lig_d15,edge_9,6.20051,1.0,0.00367,1,6,13,6.20051,1586742,14.0,0.50797
sim07_lig_d15,edge_10,6.09648,1.07143,0.00207,1,6,13,6.53194,1248750,15.0,0.50637
sim07_lig_d15,edge_11,6.09675,1.0,-0.00766,1,6,13,6.09675,1249537,14.0,0.49664
sim07_lig_d15,edge_12,4.25833,0.21429,0.00102,0,1,13,0.9125,18127,3.0,0.50532
sim07_lig_d15,edge_13,5.28495,1.07143,0.01769,0,1,13,5.66245,192731,15.0,0.52199
sim07_lig_d15,edge_14,4.53562,1.07143,-0.00579,2,6,13,4.8596,34326,15.0,0.49851
sim07_lig_d15,edge_15,4.73714,3.71429,0.0137,0,1,13,17.59508,54593,52.0,0.518
sim07_lig_d15,edge_16,4.06307,4.28571,-0.03012,0,1,13,17.41316,11563,60.0,0.47418
sim07_lig_d15,edge_17,4.77523,5.07143,0.01216,0,1,13,24.21725,59598,71.0,0.51646
sim07_lig_d15,edge_18,3.65118,0.35714,0.24654,0,1,13,1.30399,4479,5.0,0.75084
sim07_lig_d30,edge_1,2.72997,0.22222,0.49071,0,1,11,0.60666,537,6.0,0.99441
sim07_lig_d30,edge_2,2.9345,1.22222,-0.15836,0,1,11,3.58661,860,33.0,0.34535
sim07_lig_d30,edge_3,2.88423,0.44444,-0.5024,0,1,11,1.28188,766,12.0,0.00131
sim07_lig_d30,edge_4,6.72513,1.0,0.0,0,1,11,6.72513,5310491,27.0,0.50371
sim07_lig_d30,edge_5,2.77597,13.22222,-0.00454,0,1,11,36.70455,597,357.0,0.49916
sim07_lig_d30,edge_6,2.87332,0.62963,-0.00304,0,1,11,1.80913,747,17.0,0.50067
sim07_lig_d30,edge_7,2.82802,0.11111,0.49481,1,2,11,0.31422,673,3.0,0.99851
sim07_lig_d30,edge_8,3.0461,0.85185,0.4891,1,2,11,2.59483,1112,23.0,0.99281
sim07_lig_d30,edge_9,5.285,1.03704,0.01828,0,1,11,5.48074,192753,28.0,0.52198
sim07_lig_d30,edge_10,4.73714,4.0,0.01429,0,1,11,18.94855,54593,108.0,0.518
sim07_lig_d30,edge_11,4.77523,5.14815,0.01275,0,1,11,24.5836,59598,139.0,0.51646
sim07_lig_d30,edge_12,4.06318,4.44444,-0.02973,0,1,11,18.05859,11566,120.0,0.47398
sim07_rap_d15,edge_1,2.84261,0.53846,-0.50374,0,1,11,1.53064,696,7.0,0.0
sim07_rap_d15,edge_2,2.75891,5.61538,0.00149,0,1,11,15.49235,574,73.0,0.50523
sim07_rap_d15,edge_3,2.94448,0.07692,-0.0026,1,2,11,0.2265,880,1.0,0.50114
sim07_rap_d15,edge_4,3.13545,1.23077,-0.0052,1,2,11,3.85902,1366,16.0,0.49854
sim07_rap_d15,edge_5,2.86332,0.46154,-0.15169,0,1,11,1.32153,730,6.0,0.35205
sim07_rap_d15,edge_6,6.72563,1.0,0.0,0,1,11,6.72563,5316556,13.0,0.50374
sim07_rap_d15,edge_7,3.16197,2.0,-0.00374,1,2,11,6.32393,1452,26.0,0.5
sim07_rap_d15,edge_8,2.72428,5.53846,-0.00374,1,2,11,15.0883,530,72.0,0.5
sim07_rap_d15,edge_9,2.98272,2.15385,0.49522,0,1,11,6.42433,961,28.0,0.99896
sim07_rap_d15,edge_10,4.73714,4.07692,0.01426,0,1,11,19.31294,54593,53.0,0.518
sim07_rap_d15,edge_11,4.77523,5.23077,0.01272,0,1,11,24.97813,59598,68.0,0.51646
sim07_rap_d15,edge_12,4.06318,9.76923,-0.02976,0,1,11,39.69417,11566,127.0,0.47398
sim07_rap_d15,edge_13,5.285,1.07692,0.01824,0,1,11,5.69154,192753,14.0,0.52198
sim07_rap_d30,edge_1,3.38292,0.59259,-0.16706,0,1,10,2.00469,2415,16.0,0.33665
sim07_rap_d30,edge_2,6.72513,1.0,0.0,0,1,10,6.72513,5310492,27.0,0.50371
sim07_rap_d30,edge_3,2.9154,2.77778,-0.00675,0,1,10,8.09833,823,75.0,0.49696
sim07_rap_d30,edge_4,4.067,5.40741,-0.03045,0,1,10,21.99191,11668,146.0,0.47326
sim07_rap_d30,edge_5,2.83822,2.77778,-0.49645,0,1,10,7.88394,689,75.0,0.00726
sim07_rap_d30,edge_6,2.73957,3.25926,0.46351,0,1,10,8.92898,549,88.0,0.96721
sim07_rap_d30,edge_7,2.94101,4.2963,-0.00657,0,1,10,12.63547,873,116.0,0.49714
sim07_rap_d30,edge_8,5.28499,0.96296,0.01826,0,1,10,5.08925,192750,26.0,0.52197
sim07_rap_d30,edge_9,4.73714,3.92593,0.01429,0,1,10,18.59765,54593,106.0,0.518
sim07_rap_d30,edge_10,4.77523,4.88889,0.01275,0,1,10,23.34558,59598,132.0,0.51646
sim08_lig_d15,edge_1,2.87737,0.13333,-0.06442,0,1,3,0.38365,754,2.0,0.44297
sim08_lig_d15,edge_2,4.42182,1.8,0.05108,2,3,3,7.95927,26413,27.0,0.55847
sim08_lig_d15,edge_3,6.65103,1.0,0.0,1,3,3,6.65103,4477459,15.0,0.50739
sim08_lig_d15,edge_4,5.47196,1.0,-0.00562,1,3,3,5.47196,296453,15.0,0.50177
sim08_lig_d15,edge_5,5.17379,0.93333,0.02197,0,1,3,4.82887,149208,14.0,0.52936
sim08_lig_d30,edge_1,5.47776,0.93333,-0.00391,1,3,3,5.11258,300444,28.0,0.50356
sim08_lig_d30,edge_2,6.6517,1.0,0.0,1,3,3,6.6517,4484314,30.0,0.50747
sim08_lig_d30,edge_3,3.8803,0.8,0.06163,0,1,3,3.10424,7591,24.0,0.56909
sim08_lig_d30,edge_4,4.32958,1.16667,0.0412,2,3,3,5.05118,21359,35.0,0.54867
sim08_lig_d30,edge_5,5.17364,0.96667,0.02195,0,1,3,5.00119,149156,29.0,0.52942
sim08_rap_d15,edge_1,6.65165,1.0,0.0,1,3,2,6.65165,4483858,14.0,0.50746
sim08_rap_d15,edge_2,5.47761,1.07143,-0.00392,1,3,2,5.86887,300341,15.0,0.50354
sim08_rap_d15,edge_3,4.33078,1.07143,0.04138,2,3,2,4.64012,21418,15.0,0.54884
sim08_rap_d15,edge_4,5.17358,1.07143,0.02195,0,1,2,5.54312,149134,15.0,0.52941
sim08_rap_d30,edge_1,6.65229,1.0,0.0,1,3,2,6.65229,4490503,29.0,0.50746
sim08_rap_d30,edge_2,5.48666,1.0,-0.0038,1,3,2,5.48666,306665,29.0,0.50366
sim08_rap_d30,edge_3,4.17909,1.27586,0.05755,2,3,2,5.33194,15104,37.0,0.56502
sim08_rap_d30,edge_4,5.17365,1.03448,0.02196,0,1,2,5.35205,149158,30.0,0.52943
sim09_lig_d15,edge_1,3.71533,0.61538,0.16012,0,1,15,2.28636,5192,8.0,0.66699
sim09_lig_d15,edge_2,3.72321,0.30769,0.15948,0,1,15,1.1456,5287,4.0,0.66635
sim09_lig_d15,edge_3,3.17609,1.23077,0.1578,0,1,15,3.90904,1500,16.0,0.66467
sim09_lig_d15,edge_4,3.62982,0.07692,0.15941,0,1,15,0.27922,4264,1.0,0.66628
sim09_lig_d15,edge_5,2.98945,2.15385,0.47674,0,1,15,6.43881,976,28.0,0.98361
sim09_lig_d15,edge_6,2.9489,1.61538,-0.01418,0,1,15,4.76361,889,21.0,0.49269
sim09_lig_d15,edge_7,3.23147,1.61538,-0.00804,0,1,15,5.22007,1704,21.0,0.49883
sim09_lig_d15,edge_8,6.68926,1.0,0.0,0,1,15,6.68926,4889475,13.0,0.50687
sim09_lig_d15,edge_9,2.90146,0.69231,-0.17312,0,1,15,2.0087,797,9.0,0.33375
sim09_lig_d15,edge_10,4.4955,0.46154,-0.00209,0,1,15,2.07485,31297,6.0,0.50478
sim09_lig_d15,edge_11,3.99616,2.46154,0.00716,0,1,15,9.8367,9912,32.0,0.51402
sim09_lig_d15,edge_12,4.94416,5.0,0.03242,0,1,15,24.72081,87935,65.0,0.53928
sim09_lig_d15,edge_13,5.31146,2.07692,-0.05867,0,1,15,11.0315,204862,27.0,0.44819
sim09_lig_d15,edge_14,3.89631,0.46154,-0.02147,0,1,15,1.79829,7876,6.0,0.4854
sim09_lig_d15,edge_15,3.93359,2.38462,-0.04882,0,1,15,9.3801,8582,31.0,0.45805
sim09_lig_d30,edge_1,3.00988,2.46154,-0.00641,0,1,18,7.40892,1023,64.0,0.50049
sim09_lig_d30,edge_2,3.74663,0.23077,0.15816,0,1,18,0.86461,5580,6.0,0.66505
sim09_lig_d30,edge_3,2.8657,2.80769,0.48084,0,1,18,8.04599,734,73.0,0.98774
sim09_lig_d30,edge_4,2.91487,0.84615,-0.17478,0,1,18,2.46643,822,22.0,0.33212
sim09_lig_d30,edge_5,2.92273,1.23077,-0.16281,0,1,18,3.5972,837,32.0,0.34409
sim09_lig_d30,edge_6,2.94792,1.88462,0.15827,0,1,18,5.5557,887,49.0,0.66516
sim09_lig_d30,edge_7,3.59572,0.11538,0.00629,0,1,18,0.41489,3942,3.0,0.51319
sim09_lig_d30,edge_8,3.59017,0.03846,0.00518,0,1,18,0.13808,3892,1.0,0.51208
sim09_lig_d30,edge_9,6.68882,1.0,0.0,0,1,18,6.68882,4884453,26.0,0.5069
sim09_lig_d30,edge_10,3.65079,2.23077,-0.04991,0,1,18,8.14408,4475,58.0,0.45698
sim09_lig_d30,edge_11,3.55919,0.15385,-0.04249,0,1,18,0.54757,3624,4.0,0.4644
sim09_lig_d30,edge_12,2.75282,0.42308,-0.0069,0,1,18,1.16465,566,11.0,0.5
sim09_lig_d30,edge_13,3.02735,2.30769,0.15883,0,1,18,6.98619,1065,60.0,0.66573
sim09_lig_d30,edge_14,3.99974,3.30769,0.01952,0,1,18,13.22991,9994,86.0,0.52642
sim09_lig_d30,edge_15,5.31146,2.07692,-0.0587,0,1,18,11.0315,204862,54.0,0.44819
sim09_lig_d30,edge_16,4.94416,5.07692,0.03239,0,1,18,25.10113,87935,132.0,0.53928
sim09_lig_d30,edge_17,3.84386,1.46154,-0.02036,0,1,18,5.61794,6980,38.0,0.48653
sim09_lig_d30,edge_18,3.51799,3.46154,-0.0518,0,1,18,12.17765,3296,90.0,0.4551
sim09_rap_d15,edge_1,6.57143,1.0,-0.00065,0,1,12,6.57143,3727644,12.0,0.50539
sim09_rap_d15,edge_2,5.82205,1.08333,0.00366,0,1,12,6.30722,663815,13.0,0.5097
sim09_rap_d15,edge_3,5.17971,0.91667,0.01564,0,1,12,4.74807,151256,11.0,0.52168
sim09_rap_d15,edge_4,2.75205,5.41667,-0.0087,0,1,12,14.90693,565,65.0,0.49735
sim09_rap_d15,edge_5,3.92681,10.25,-0.05877,0,1,12,40.24975,8449,123.0,0.44727
sim09_rap_d15,edge_6,2.98767,2.0,0.48779,0,1,12,5.97533,972,24.0,0.99383
sim09_rap_d15,edge_7,5.49364,1.0,0.00632,0,1,12,5.49364,311628,12.0,0.51236
sim09_rap_d15,edge_8,4.71695,1.25,0.00314,0,1,12,5.89618,52113,15.0,0.50918
sim09_rap_d15,edge_9,4.03011,11.33333,0.01532,0,1,12,45.67462,10718,136.0,0.52137
sim09_rap_d15,edge_10,4.94416,5.33333,0.03324,0,1,12,26.36886,87935,64.0,0.53928
sim09_rap_d15,edge_11,5.31146,2.25,-0.05785,0,1,12,11.95079,204862,27.0,0.44819
sim09_rap_d15,edge_12,3.58138,22.08333,-0.02125,0,1,12,79.08882,3814,265.0,0.48479
sim09_rap_d30,edge_1,2.77085,1.04,0.47954,0,1,11,2.88169,590,26.0,0.98644
sim09_rap_d30,edge_2,3.21165,0.76,-0.17459,0,1,11,2.44086,1628,19.0,0.33231
sim09_rap_d30,edge_3,6.68882,1.0,0.0,0,1,11,6.68882,4884458,25.0,0.5069
sim09_rap_d30,edge_4,2.71181,15.72,-0.00593,0,1,11,42.62961,515,393.0,0.50097
sim09_rap_d30,edge_5,3.031,0.4,-0.5069,0,1,11,1.2124,1074,10.0,0.0
sim09_rap_d30,edge_6,3.73886,0.28,0.15338,0,1,11,1.04688,5481,7.0,0.66028
sim09_rap_d30,edge_7,3.89076,10.24,-0.0213,0,1,11,39.84134,7776,256.0,0.4856
sim09_rap_d30,edge_8,4.20545,2.96,0.01314,0,1,11,12.44813,16049,74.0,0.52003
sim09_rap_d30,edge_9,5.31146,2.04,-0.0587,0,1,11,10.83538,204862,51.0,0.44819
sim09_rap_d30,edge_10,4.94416,5.08,0.03239,0,1,11,25.11634,87935,127.0,0.53928
sim09_rap_d30,edge_11,4.13178,6.48,-0.05544,0,1,11,26.77393,13545,162.0,0.45146
sim10_lig_d15,edge_1,6.60305,1.0,-0.00028,1,2,5,6.60305,4009164,13.0,0.50782
sim10_lig_d15,edge_2,5.86265,1.0,0.00153,1,2,5,5.86265,728869,13.0,0.50962
sim10_lig_d15,edge_3,3.64177,0.0,-0.09011,0,1,5,0.0,4383,0.0,0.41798
sim10_lig_d15,edge_4,4.01724,4.38462,-0.00516,0,1,5,17.61406,10405,57.0,0.50293
sim10_lig_d15,edge_5,4.84566,6.23077,0.00615,0,1,5,30.1922,70091,81.0,0.51425
sim10_lig_d15,edge_6,3.76893,7.07692,-0.03295,0,1,5,26.67246,5874,92.0,0.47514
sim10_lig_d30,edge_1,6.60047,1.0,-0.00029,1,3,4,6.60047,3985371,28.0,0.50763
sim10_lig_d30,edge_2,5.86185,0.96429,0.00158,1,3,4,5.6525,727536,27.0,0.5095
sim10_lig_d30,edge_3,4.3797,1.10714,0.02558,2,3,4,4.84896,23972,31.0,0.5335
sim10_lig_d30,edge_4,4.0172,4.0,-0.00503,0,1,4,16.0688,10404,112.0,0.50288
sim10_lig_d30,edge_5,4.84566,5.82143,0.00632,0,1,4,28.20864,70090,163.0,0.51424
sim10_lig_d30,edge_6,3.76893,5.75,-0.03277,0,1,4,21.67137,5874,161.0,0.47514
sim10_rap_d15,edge_1,6.60038,1.0,-0.00029,1,3,5,6.60038,3984563,13.0,0.50763
sim10_rap_d15,edge_2,5.86184,1.0,0.00161,1,3,5,5.86184,727511,13.0,0.50953
sim10_rap_d15,edge_3,3.01828,1.76923,0.15746,0,1,5,5.34004,1043,23.0,0.66539
sim10_rap_d15,edge_4,4.39014,1.53846,0.02977,2,3,5,6.75406,24555,20.0,0.53769
sim10_rap_d15,edge_5,4.84566,6.46154,0.00632,0,1,5,31.31043,70091,84.0,0.51425
sim10_rap_d15,edge_6,4.01724,5.92308,-0.00499,0,1,5,23.79443,10405,77.0,0.50293
sim10_rap_d15,edge_7,4.06996,8.38462,-0.03261,0,1,5,34.12508,11748,109.0,0.47531
sim10_rap_d30,edge_1,5.86186,0.96296,0.00158,1,3,4,5.64475,727540,26.0,0.50949
sim10_rap_d30,edge_2,6.60047,1.0,-0.00029,1,3,4,6.60047,3985363,27.0,0.50763
sim10_rap_d30,edge_3,4.01724,5.74074,-0.00498,0,1,4,23.06195,10405,155.0,0.50293
sim10_rap_d30,edge_4,4.37965,1.07407,0.02527,2,3,4,4.70407,23969,29.0,0.53319
sim10_rap_d30,edge_5,4.84566,6.11111,0.00632,0,1,4,29.61234,70090,165.0,0.51424
sim10_rap_d30,edge_6,4.06985,8.33333,-0.03222,0,1,4,33.91544,11745,225.0,0.47569
sim11_lig_d15,edge_1,6.5077,1.0,-0.00213,2,5,9,6.5077,3218845,15.0,0.50877
sim11_lig_d15,edge_2,5.82873,1.0,0.00925,1,5,9,5.82873,674112,15.0,0.52015
sim11_lig_d15,edge_3,5.93433,0.93333,0.00072,1,5,9,5.53871,859668,14.0,0.51162
sim11_lig_d15,edge_4,3.71767,0.13333,0.00576,1,5,9,0.49569,5220,2.0,0.51667
sim11_lig_d15,edge_5,2.79169,4.13333,0.1563,0,1,9,11.53899,619,62.0,0.66721
sim11_lig_d15,edge_6,2.76343,0.73333,0.14772,0,1,9,2.02651,580,11.0,0.65862
sim11_lig_d15,edge_7,2.84198,0.13333,-0.17565,0,1,9,0.37893,695,2.0,0.33525
sim11_lig_d15,edge_8,2.93197,2.0,0.00021,1,2,9,5.86393,855,30.0,0.51111
sim11_lig_d15,edge_9,2.77012,2.46667,-0.01175,1,2,9,6.83295,589,37.0,0.49915
sim11_lig_d15,edge_10,3.7007,0.6,-0.17505,0,1,9,2.22042,5020,9.0,0.33586
sim11_lig_d15,edge_11,2.72181,4.46667,-0.48813,0,1,9,12.15742,527,67.0,0.02277
sim11_lig_d15,edge_12,3.81856,1.4,0.05888,3,5,9,5.34598,6585,21.0,0.56978
sim11_lig_d15,edge_13,3.45209,0.66667,-0.01337,0,1,9,2.3014,2832,10.0,0.49753
sim11_lig_d15,edge_14,5.02361,0.86667,0.01813,0,1,9,4.35379,105586,13.0,0.52903
sim11_lig_d30,edge_1,6.677,1.0,0.0,1,2,8,6.677,4753401,29.0,0.51106
sim11_lig_d30,edge_2,3.717,0.72414,0.00583,1,2,8,2.69162,5212,21.0,0.51688
sim11_lig_d30,edge_3,2.89982,0.2069,-0.17856,0,1,8,0.59996,794,6.0,0.33249
sim11_lig_d30,edge_4,3.36605,0.44828,0.48378,0,1,8,1.50892,2323,13.0,0.99483
sim11_lig_d30,edge_5,2.80072,2.03448,-0.48574,0,1,8,5.69801,632,59.0,0.02532
sim11_lig_d30,edge_6,2.90526,2.48276,-0.03096,0,1,8,7.21305,804,72.0,0.4801
sim11_lig_d30,edge_7,2.71433,5.93103,-0.01492,0,1,8,16.09878,518,172.0,0.49614
sim11_lig_d30,edge_8,3.0216,0.37931,0.15402,0,1,8,1.14613,1051,11.0,0.66508
sim11_lig_d30,edge_9,5.02359,1.0,0.01797,0,1,8,5.02359,105582,29.0,0.52903
sim11_rap_d15,edge_1,6.23173,0.93333,0.0028,2,5,10,5.81628,1705022,14.0,0.51537
sim11_rap_d15,edge_2,2.96142,1.93333,-0.51148,0,1,10,5.72541,915,29.0,0.00109
sim11_rap_d15,edge_3,3.86427,0.13333,-0.01148,0,1,10,0.51524,7316,2.0,0.50109
sim11_rap_d15,edge_4,3.10106,0.73333,-0.01178,0,1,10,2.27411,1262,11.0,0.50079
sim11_rap_d15,edge_5,3.48501,0.13333,0.47532,0,1,10,0.46467,3055,2.0,0.98789
sim11_rap_d15,edge_6,4.11378,0.66667,-0.02585,0,1,10,2.74252,12995,10.0,0.48673
sim11_rap_d15,edge_7,5.67697,1.0,-0.01162,1,5,10,5.67697,475297,15.0,0.50095
sim11_rap_d15,edge_8,4.15287,0.53333,-0.00185,0,1,10,2.21486,14219,8.0,0.51073
sim11_rap_d15,edge_9,3.71734,1.4,0.0043,1,5,10,5.20427,5216,21.0,0.51687
sim11_rap_d15,edge_10,6.3907,1.0,-0.00194,1,5,10,6.3907,2458664,15.0,0.51063
sim11_rap_d15,edge_11,3.0465,1.33333,0.00585,3,5,10,4.06199,1113,20.0,0.51842
sim11_rap_d15,edge_12,5.02359,0.93333,0.01644,0,1,10,4.68868,105581,14.0,0.52902
sim11_rap_d15,edge_13,4.84652,1.0,-0.02421,0,1,10,4.84652,70230,15.0,0.48837
sim11_rap_d15,edge_14,4.07111,0.93333,-0.02875,0,1,10,3.7997,11779,14.0,0.48383
sim11_rap_d30,edge_1,6.67681,1.0,0.0,1,3,8,6.67681,4751319,29.0,0.51105
sim11_rap_d30,edge_2,2.716,6.86207,0.15818,0,1,8,18.6374,520,199.0,0.66923
sim11_rap_d30,edge_3,2.93952,0.58621,0.4809,0,1,8,1.72317,870,17.0,0.99195
sim11_rap_d30,edge_4,2.97727,1.58621,0.00844,2,3,8,4.72256,949,46.0,0.51949
sim11_rap_d30,edge_5,3.7175,0.96552,0.00581,1,3,8,3.58931,5218,28.0,0.51686
sim11_rap_d30,edge_6,2.90363,1.13793,-0.49982,0,1,8,3.30413,801,33.0,0.01124
sim11_rap_d30,edge_7,3.85703,0.24138,-0.17693,0,1,8,0.93101,7195,7.0,0.33412
sim11_rap_d30,edge_8,2.82543,3.03448,0.00165,0,1,8,8.57371,669,88.0,0.51271
sim11_rap_d30,edge_9,5.02359,0.96552,0.01798,0,1,8,4.85037,105583,28.0,0.52903
sim11_rap_d30,edge_10,3.39985,0.65517,-0.01165,0,1,8,2.22749,2511,19.0,0.4994
sim12_lig_d15,edge_1,5.32692,1.0,0.01672,1,22,12,5.32692,212283,15.0,0.52359
sim12_lig_d15,edge_2,3.86617,2.06667,0.0051,3,22,12,7.99008,7348,31.0,0.51198
sim12_lig_d15,edge_3,3.8179,0.86667,0.05267,2,22,12,3.30884,6575,13.0,0.55954
sim12_lig_d15,edge_4,2.94052,8.26667,0.04244,6,22,12,24.30827,872,124.0,0.54931
sim12_lig_d15,edge_5,5.21608,0.93333,0.01032,2,22,12,4.86834,164467,14.0,0.51719
sim12_lig_d15,edge_6,6.06138,1.0,0.00036,1,22,12,6.06138,1151802,15.0,0.50723
sim12_lig_d15,edge_7,3.05918,1.86667,0.00011,3,22,12,5.71048,1146,28.0,0.50698
sim12_lig_d15,edge_8,3.3948,2.2,-0.01574,3,22,12,7.46856,2482,33.0,0.49114
sim12_lig_d15,edge_9,5.80154,1.0,0.00686,2,22,12,5.80154,633203,15.0,0.51373
sim12_lig_d15,edge_10,2.935,9.6,0.039,3,22,12,28.17603,861,144.0,0.54588
sim12_lig_d15,edge_11,2.98046,8.33333,0.00149,7,22,12,24.83715,956,125.0,0.50837
sim12_lig_d15,edge_12,3.50379,1.8,0.05018,2,22,12,6.30682,3190,27.0,0.55705
sim12_lig_d15,edge_13,3.33385,8.93333,0.02071,4,22,12,29.78239,2157,134.0,0.52758
